row_id,current_date_time_min,current_date_time_mean,current_date_time_max,time_mean,time_min,time_max,user_id,lanes,is_intersection,is_two_way_street,bike_maneuver,vehicle_maneuver,maneuver_direction,sidewalk_climbs,running_red_light,drive_opposite_direction,bad_roundabout,driving_between_lanes,crossings_without_priority,is_bike_infringement,real_risk,risk,bike_side_on_collision,vehicle_side_on_collision,in_collision_fault_of,vehicle_id,vehicle_name,vehicle_position_x_mean,vehicle_position_y_mean,vehicle_position_z_mean,bike_position_x_mean,bike_position_y_mean,bike_position_z_mean,vehicle_speed_mean,vehicle_speed_min,vehicle_speed_max,distance_mean,distance_min,distance_max,bike_speed_mean,bike_speed_min,bike_speed_max,level,vehicle_position_x_min,vehicle_position_y_min,vehicle_position_z_min,vehicle_position_x_max,vehicle_position_y_max,vehicle_position_z_max,bike_position_x_min,bike_position_y_min,bike_position_z_min,bike_position_x_max,bike_position_y_max,bike_position_z_max
2024-06-28 14:20:2_vID-1748,2024-06-28 14:20:21,2024-06-28 14:20:25.485,2024-06-28 14:20:29,00:00:57.374000,00:00:53.371000,00:01:01.350000,283025,1,0,1,straight,straight,same_direction,0,0,1,0,0,0,1,warning,danger,,,,-1748,SmallSedanWhite(Clone)7,1075.477085,15.8965604499999,825.1549615,1068.86221,15.798889925,828.70425325,19.98241925,19.86668,20.00006,6.62410311,5.20173,9.325811,14.686799525,13.43692,15.38218,normal,1075.305,15.72684,803.0104,1075.649,16.15885,847.2999,1068.548,15.64757,812.2465,1069.658,15.99598,844.7288
2024-06-28 14:20:2_vID-3106,2024-06-28 14:20:28,2024-06-28 14:20:28.877,2024-06-28 14:20:29,00:01:00.805000,00:01:00.264000,00:01:01.350000,283025,1,0,1,straight,straight,same_direction,0,0,1,0,0,0,1,warning,danger,,,,-3106,SmallSedanGrey(Clone)14,1075.55584210526,15.9881107017543,835.298885964912,1068.92633333333,15.9646017543859,842.606514035087,19.9794443859649,19.86669,20.00006,8.37418026315789,7.661116,9.092322,13.7567352631578,13.43692,14.06627,normal,1075.531,15.94997,832.1917,1075.58,16.02938,838.4068,1068.901,15.93399,840.4522,1068.95,15.99598,844.7288
2024-06-28 14:20:3_vID-1748,2024-06-28 14:20:30,2024-06-28 14:20:30.164,2024-06-28 14:20:31,00:01:01.983000,00:01:01.390000,00:01:02.577000,283025,1,0,1,straight,straight,same_direction,0,0,1,0,0,0,1,warning,warning,,,,-1748,SmallSedanWhite(Clone)7,1075.6758852459,16.2121913114754,850.737822950819,1068.97137704918,16.028128852459,846.889490163934,19.9759629508196,19.86667,20.00002,6.2655136557377,5.69086,7.224087,11.1590150819672,6.167584,13.42517,normal,1075.65,16.16056,847.4109,1075.702,16.26444,854.0682,1068.951,15.99714,844.8035,1068.984,16.05162,848.5073
2024-06-28 14:20:3_vID-3106,2024-06-28 14:20:30,2024-06-28 14:20:31.130,2024-06-28 14:20:33,00:01:02.983000,00:01:01.390000,00:01:04.568000,283025,1,0,1,straight,straight,same_direction,0,0,1,0,0,0,1,warning,danger,,,,-3106,SmallSedanGrey(Clone)14,1075.64978881987,16.161771863354,847.397067080745,1068.97859627329,16.0573606832298,848.756054658385,19.9840234782608,19.86668,20.00005,6.13769222360248,5.186717,7.636009,6.71725790807453,0.797132,13.42517,normal,1075.581,16.03093,838.5179,1075.719,16.29914,856.2778,1068.951,15.99714,844.8035,1068.984,16.08822,850.7357
2024-06-28 14:20:3_vID-4076,2024-06-28 14:20:31,2024-06-28 14:20:32.426,2024-06-28 14:20:34,00:01:04.304000,00:01:02.883000,00:01:05.723000,283025,1,0,1,straight,straight,same_direction,0,0,1,0,0,0,1,warning,danger,,,,-4076,SmallSedanYellow2(Clone)19,1075.65950354609,16.1786378723404,848.531417021276,1068.983,16.0822044680851,850.350655319148,19.839189574468,19.39995,20.00005,6.43688529078014,5.194758,9.049191,2.31031847435461,0.005244168,5.71069,normal,1075.6,16.06258,840.8144,1075.719,16.29862,856.2441,1068.983,16.06393,849.0305,1068.983,16.08866,850.7631
2024-06-28 14:20:4_vID-1942,2024-06-28 14:20:44,2024-06-28 14:20:46.606,2024-06-28 14:20:49,00:01:18.503000,00:01:15.648000,00:01:21.359000,283025,1,0,1,turn_right,straight,same_direction,0,0,0,0,0,0,0,danger,danger,,,,-1942,SmallSedanYellow1(Clone)8,1075.80483623693,16.4436488850174,867.047222299651,1075.13199651567,16.3087181881533,865.856818118466,14.7212423633076,0.0001380716,50.00005,2.53414482473867,0.4198314,9.323407,9.99199757142857,7.582307,11.91965,normal,1075.664,16.18273,848.8579,1075.843,16.50101,872.0478,1071.088,16.21155,858.6664,1078.856,16.37852,872.0997
2024-06-28 14:20:4_vID-4076,2024-06-28 14:20:47,2024-06-28 14:20:47.304,2024-06-28 14:20:48,00:01:19.213000,00:01:18.781000,00:01:19.659000,283025,1,0,1,turn_right,stop,same_direction,0,0,0,0,0,0,0,warning,warning,,,,-4076,SmallSedanYellow2(Clone)19,1075.87102173913,16.5330680434782,875.867184782608,1076.67052173913,16.3337797826086,867.648810869565,6.03016930434782,1.980163,10.08017,6.76801291304347,6.652207,7.022077,8.05451556521739,7.582307,10.3671,normal,1075.866,16.52986,875.2672,1075.879,16.53804,876.7971,1076.01,16.32386,866.8828,1077.307,16.34084,868.3979
2024-06-28 14:20:4_vID-2524,2024-06-28 14:20:48,2024-06-28 14:20:48.224,2024-06-28 14:20:49,00:01:20.125000,00:01:19.658000,00:01:20.620000,283025,1,0,1,straight,stop,same_direction,0,0,0,0,0,0,0,warning,danger,,,,-2524,SmallSedanBlue2(Clone)11,1071.83626530612,16.4886820408163,871.155410204081,1077.83240816326,16.3527246938775,869.28831632653,49.6397730612244,48.18329,50.00019,6.10349559183673,4.62624,9.334419,8.26993397959183,7.749052,8.857379,normal,1071.785,16.419,864.5154,1071.888,16.54202,877.7558,1077.282,16.34065,868.3619,1078.373,16.36061,870.281
2024-06-28 14:20:5_vID-1942,2024-06-28 14:20:50,2024-06-28 14:20:53.544,2024-06-28 14:20:58,00:01:25.426000,00:01:21.400000,00:01:29.477000,283025,1,0,1,straight,stop,same_direction,0,0,0,0,0,0,0,danger,danger,,,,-1942,SmallSedanYellow1(Clone)8,1075.93810591133,16.5651539162561,884.191787684729,1079.00586206896,16.4369952955665,885.298408374384,6.6210124325697,0.0001301482,24.11963,4.1659148546798,1.221294,9.53782,11.2705436108374,6.553121,15.95828,normal,1075.844,16.50165,872.1178,1075.96,16.57551,886.9772,1078.651,16.37889,872.1505,1079.475,16.4591,897.4396
2024-06-28 14:21:0_vID-972,2024-06-28 14:21:04,2024-06-28 14:21:04.901,2024-06-28 14:21:06,00:01:36.749000,00:01:35.559000,00:01:37.942000,283025,2,1,1,straight,stop,opposite_direction,0,1,0,0,0,1,1,warning,danger,,,,-972,SmallSedanGreen2(Clone)3,1072.58590082644,16.5773815702479,923.129431404958,1079.72939669421,16.4552352892561,921.3407553719,1.19478306366611,0.0001511346,5.782156,6.57027351239669,5.646256,8.789425,16.7883551239669,15.26254,18.35514,normal,1072.574,16.5773,922.4395,1072.588,16.57786,923.2422,1079.592,16.45145,915.9169,1079.93,16.45746,927.1022
2024-06-28 14:21:1_vID-1942,2024-06-28 14:21:12,2024-06-28 14:21:13.549,2024-06-28 14:21:15,00:01:45.420000,00:01:44.221000,00:01:46.644000,283025,1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,danger,danger,,,,-1942,SmallSedanYellow1(Clone)8,1077.32136885245,15.0470016393442,965.398341803278,1079.88850819672,14.9242655737704,966.07298852459,49.781790409836,49.39995,50.00391,4.15048478688524,1.04321,9.542103,21.5353948360655,16.72883,26.60948,normal,1077.032,13.59426,948.7224,1077.611,16.19838,982.0549,1079.78,14.24904,959.3913,1080.079,15.45777,973.8436
2024-06-28 14:21:1_vID-1360,2024-06-28 14:21:13,2024-06-28 14:21:13.139,2024-06-28 14:21:14,00:01:45.122000,00:01:44.779000,00:01:45.498000,283025,1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,warning,danger,,,,-1360,SmallSedanPurple(Clone)5,1073.32386111111,15.1072663888888,965.587158333333,1079.83836111111,15.1009338888888,964.082330555555,49.8847633333333,49.45388,50.00126,6.23727136111111,5.039416,8.963566,20.2497194444444,18.8855,21.663,normal,1073.24,14.69808,960.7592,1073.408,15.49295,970.4158,1079.809,14.93671,962.1574,1079.873,15.24897,966.0938
2024-06-28 14:21:1_vID-3882,2024-06-28 14:21:16,2024-06-28 14:21:17.676,2024-06-28 14:21:19,00:01:49.588000,00:01:47.814000,00:01:51.365000,283025,1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,danger,danger,,,,-3882,SmallSedanYellow1(Clone)18,1077.87518435754,11.9815300726256,997.283914525139,1080.74811173184,11.4344308938547,1001.35445586592,49.8166829608938,49.39993,50.00153,4.13575380446927,1.846704,9.562757,36.2353656424581,25.87271,43.16768,normal,1077.45,9.283518,972.7957,1078.3,14.4772,1021.764,1080.242,9.47133,983.3914,1081.78,13.33037,1018.976
2024-06-28 14:21:2_vID-3882,2024-06-28 14:21:20,2024-06-28 14:21:26.359,2024-06-28 14:21:29,00:01:58.233000,00:01:51.392000,00:02:01.376000,283025,1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,warning,warning,,,,-3882,SmallSedanYellow1(Clone)18,1079.1297755102,5.58091528163265,1069.50181632653,1082.38848979591,5.58823259591836,1064.7295877551,16.2320451306122,8.28118,50.00046,4.31642623673469,3.050141,7.147361,14.1780473387755,6.595609,31.68793,normal,1078.305,5.04926,1022.04,1079.382,9.250932,1083.363,1081.788,4.93781,1019.12,1082.49,9.454981,1077.601
2024-06-28 14:21:3_vID-3882,2024-06-28 14:21:30,2024-06-28 14:21:31.007,2024-06-28 14:21:32,00:02:02.889000,00:02:01.397000,00:02:04.369000,283025,1,1,1,straight,turn_right,same_direction,0,0,0,0,0,0,0,warning,warning,,,,-3882,SmallSedanYellow1(Clone)18,1082.55138255033,4.98839675167785,1089.2875771812,1082.61095302013,4.9330812885906,1082.70959060402,20.4531551006711,14.64036,30.07314,5.75450175167785,5.057325,7.217004,12.570220067114,11.13995,12.98494,normal,1079.387,4.935448,1083.444,1090.372,5.07164,1093.187,1082.48,4.921929,1077.663,1083.549,5.014788,1087.763
2024-06-28 14:21:4_vID-972,2024-06-28 14:21:45,2024-06-28 14:21:45.557,2024-06-28 14:21:46,00:02:17.443000,00:02:16.851000,00:02:18.062000,283025,1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,warning,danger,,,,-972,SmallSedanGreen2(Clone)3,1113.07868852459,5.0856175409836,1093.61540983606,1114.79640983606,5.12380763934426,1087.49139344262,43.9787934426229,38.99644,48.96665,6.10143473770491,4.642561,9.225198,0.633660430163934,0.01409995,1.805008,normal,1106.008,5.03967,1093.554,1120.698,5.178676,1093.678,1114.652,5.122757,1087.468,1114.84,5.12482,1087.566
2024-06-28 14:21:4_vID-2136,2024-06-28 14:21:49,2024-06-28 14:21:49.000,2024-06-28 14:21:49,00:02:21.140000,00:02:20.901000,00:02:21.361000,283025,1,0,1,reverse,straight,same_direction,0,0,0,0,0,0,0,warning,danger,,,,-2136,SmallSedanYellow2(Clone)9,1105.57623999999,5.05136436,1093.55448,1112.21288,5.0100828,1089.57668,49.8010312,49.39998,50.00056,6.30166924,3.371546,9.512936,5.21409464,5.017488,5.451482,normal,1102.257,5.032866,1093.527,1108.887,5.068547,1093.582,1112.03,4.992344,1089.281,1112.419,5.036236,1089.86
2024-06-28 14:21:5_vID-2136,2024-06-28 14:21:50,2024-06-28 14:21:50.000,2024-06-28 14:21:50,00:02:21.768000,00:02:21.401000,00:02:22.153000,283025,1,0,1,reverse,straight,same_direction,0,0,0,0,0,0,0,warning,warning,,,,-2136,SmallSedanYellow2(Clone)9,1114.29421052631,5.09069692105263,1093.62663157894,1111.72976315789,4.99133147368421,1090.29918421052,49.8535231578947,49.39997,50.00051,3.5659025,2.008335,6.981812,5.10329055263157,4.83157,5.617598,normal,1109.164,5.057872,1093.584,1119.422,5.148083,1093.668,1111.47,4.917054,1089.883,1112.016,5.020331,1090.727
2024-06-28 14:21:5_vID-3494,2024-06-28 14:21:51,2024-06-28 14:21:52.500,2024-06-28 14:21:54,00:02:24.393000,00:02:22.445000,00:02:26.376000,283025,1,0,1,reverse,straight,same_direction,0,0,0,0,1,0,1,collision,danger,right,front,bike,-3494,SmallSedanRed(Clone)16,1109.80305555555,5.06064755050505,1093.58505050505,1111.5348030303,4.99463997474747,1090.2224040404,15.4052639527777,0.01284944,50.0008,3.33409185858585,0.0,9.544912,5.57667727272727,1.19494,9.252383,normal,1100.521,5.026313,1093.499,1117.101,5.115421,1093.677,1111.001,4.933711,1086.651,1111.969,5.113456,1091.678
2024-06-28 14:21:5_vID-3688,2024-06-28 14:21:52,2024-06-28 14:21:52.906,2024-06-28 14:21:53,00:02:24.819000,00:02:24.283000,00:02:25.327000,283025,1,0,0,straight,straight,same_direction,1,0,0,0,0,0,0,warning,danger,,,,-3688,SmallSedanWhite(Clone)17,1105.9797735849,5.04928111320754,1097.55813207547,1111.65241509433,4.9861296981132,1090.21628301886,19.9557547169811,19.86667,20.00004,7.91388732075471,7.324945,9.113567,6.40442426415094,4.619349,8.356902,normal,1103.095,5.044379,1097.536,1108.863,5.052765,1097.582,1111.478,4.940351,1089.229,1111.794,5.045731,1091.027
2024-06-28 14:22:3_vID-2912,2024-06-28 14:22:31,2024-06-28 14:22:31.620,2024-06-28 14:22:33,00:03:03.501000,00:03:02.501000,00:03:04.491000,283025,2,1,1,straight,turn_right,from_left,0,0,0,0,0,1,1,warning,danger,,,,-2912,SmallSedanGreen2(Clone)13,1081.39646,4.97431475999999,1089.74647,1083.07977,4.92049362999999,1097.61646,11.1095084,10.63565,14.31591,7.30065734,6.106577,9.459709,17.7876626,17.40584,18.03533,normal,1079.911,4.941281,1087.087,1083.533,5.075603,1091.74,1078.416,4.918983,1095.275,1087.195,4.922461,1098.476
2024-06-28 14:22:4_vID-1166,2024-06-28 14:22:41,2024-06-28 14:22:41.347,2024-06-28 14:22:42,00:03:13.210000,00:03:12.747000,00:03:13.694000,283025,1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,warning,danger,,,,-1166,SmallSedanGrey(Clone)4,1020.53887755102,4.42692544897959,1099.16412244897,1022.29481632653,4.37911742857142,1105.79008163265,19.9529175510204,19.86696,20.00089,6.35882018367346,5.198996,9.061052,30.8651636734693,29.54711,32.27844,normal,1017.885,4.286099,1099.097,1023.195,4.563397,1099.231,1018.128,4.160913,1105.547,1026.345,4.566627,1106.055
2024-06-28 14:22:5_vID-3300,2024-06-28 14:22:53,2024-06-28 14:22:53.431,2024-06-28 14:22:54,00:03:25.299000,00:03:24.803000,00:03:25.819000,283025,3,1,1,turn_right,turn left,opposite_direction,0,0,0,0,0,1,1,warning,danger,,,,-3300,SmallSedanPurple(Clone)15,949.301876470588,2.20651545098039,1083.18950980392,944.427137254901,2.10177217647058,1087.82345098039,29.7705217647058,28.56426,30.0019,6.38400868627451,5.117968,9.406729,23.8893796078431,23.57101,24.16709,normal,947.9528,2.096031,1079.266,950.6758,2.226305,1087.083,942.2337,2.099702,1085.33,946.8098,2.105843,1090.112
2024-06-28 14:23:3_vID-2912,2024-06-28 14:23:30,2024-06-28 14:23:30.278,2024-06-28 14:23:31,00:04:02.154000,00:04:01.618000,00:04:02.690000,283025,1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,danger,danger,,,,-2912,SmallSedanGreen2(Clone)13,817.628159259259,9.30217898148148,957.204848148148,814.610992592592,9.35548124074074,957.030475925926,71.8361488888888,67.80752,75.90373,4.27536909259259,1.191705,9.301253,8.73727468518518,8.683804,8.796723,normal,813.2667,8.447704,947.3825,821.8231,9.839935,966.6462,814.0879,9.269978,955.8572,815.1372,9.433632,958.2029
2024-06-28 14:23:4_vID-1554,2024-06-28 14:23:42,2024-06-28 14:23:42.147,2024-06-28 14:23:43,00:04:14.164000,00:04:13.853000,00:04:14.484000,283025,2,1,1,straight,straight,same_direction,0,0,0,0,0,0,0,warning,danger,,,,-1554,SmallSedanRed(Clone)6,805.188738235294,9.85152379411764,919.46454117647,798.496288235294,9.82886885294117,921.222173529411,79.8274358823529,79.40005,80.00092,6.39866811764705,5.325233,8.860804,7.53662211764706,6.632184,8.355965,normal,802.1505,9.838398,912.8037,808.2043,9.86366,926.1188,798.1996,9.828573,920.5677,798.7724,9.82899,921.8311
2024-06-28 14:23:4_vID-1166,2024-06-28 14:23:46,2024-06-28 14:23:47.835,2024-06-28 14:23:49,00:04:19.757000,00:04:18.132000,00:04:21.377000,283025,2,1,1,straight,turn_right,from_right,0,0,0,0,0,0,0,warning,danger,,,,-1166,SmallSedanGrey(Clone)4,790.900789634146,9.85232557926829,902.79613902439,793.195500609756,9.82870109756097,909.106409146341,9.95030010975609,9.674686,12.49118,5.42474955487804,4.503767,7.84515,9.6539335304878,6.396513,12.07869,normal,788.3383,9.846478,898.6824,791.7972,9.862768,905.9698,791.3681,9.82743,904.6816,794.7773,9.829988,912.7426
2024-06-28 14:23:5_vID-1166,2024-06-28 14:23:50,2024-06-28 14:23:54.493,2024-06-28 14:23:59,00:04:26.386000,00:04:21.404000,00:04:31.360000,283025,2,1,1,straight,straight,same_direction,0,0,0,0,0,0,0,warning,warning,,,,-1166,SmallSedanGrey(Clone)4,782.096637875751,9.98382833066132,879.94331262525,780.937441482965,9.87051141282565,884.420250501002,16.897606266533,9.872101,20.00239,3.19620470340681,2.404996,4.493312,18.4213684168336,12.10178,23.09386,normal,770.6805,9.824776,856.5288,791.115,10.35995,898.6306,767.929,9.828111,859.3835,791.3423,10.19099,904.6195
2024-06-28 14:23:5_vID-3882,2024-06-28 14:23:53,2024-06-28 14:23:56.278,2024-06-28 14:23:59,00:04:28.176000,00:04:25.135000,00:04:31.220000,283025,2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,warning,danger,,,,-3882,SmallSedanYellow1(Clone)18,781.78043496732,10.0063802908496,876.238865686274,776.881538235294,9.88894484313725,876.496508823529,29.8813247058823,18.52096,62.63428,3.90455815359477,2.150144,9.466394,20.6993670261437,17.02782,23.07375,normal,773.5311,9.851349,853.2495,791.6568,10.44131,899.5203,768.324,9.828794,860.1896,784.3564,10.15893,891.337
2024-06-28 14:24:0_vID-1166,2024-06-28 14:24:00,2024-06-28 14:24:03.760,2024-06-28 14:24:08,00:04:35.625000,00:04:31.387000,00:04:39.866000,283025,2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,danger,warning,,,,-1166,SmallSedanGrey(Clone)4,760.45716917647,12.2624994352941,835.291846823529,758.441447529411,12.0016040235294,838.345301411764,19.9730744470588,19.86623,20.00305,2.61682652470588,1.585138,7.105484,17.1294821882352,10.26692,23.1127,normal,750.1701,10.36434,814.2529,770.6324,14.16514,856.4282,751.1199,10.19552,822.7841,767.8727,13.55595,859.2684
2024-06-28 14:24:0_vID-972,2024-06-28 14:24:08,2024-06-28 14:24:08.581,2024-06-28 14:24:09,00:04:40.517000,00:04:39.671000,00:04:41.370000,283025,2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,warning,danger,,,,-972,SmallSedanGreen2(Clone)3,756.324091860465,13.1848096511627,826.71970116279,750.367818604651,13.6785696511627,821.157038372093,22.9494195348837,22.84672,23.00142,6.68977598837209,3.850693,9.573258,9.92331319767442,9.665643,10.47664,normal,753.9459,12.68352,821.8772,758.6918,13.64403,831.5638,749.4019,13.51027,819.0576,751.3633,13.82006,823.3039
2024-06-28 14:24:1_vID-972,2024-06-28 14:24:10,2024-06-28 14:24:11.264,2024-06-28 14:24:13,00:04:43.116000,00:04:41.398000,00:04:44.851000,283025,2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,danger,warning,,,,-972,SmallSedanGreen2(Clone)3,749.01861091954,14.2019118965517,811.899906321839,747.241728160919,14.0518074137931,814.876276436781,22.9561562068965,22.84675,23.00137,3.25618925862068,1.380008,7.12569,9.86806434482758,9.506774,10.55561,normal,744.1774,13.65402,802.0073,753.8897,14.51798,821.7632,745.0271,13.82313,810.5865,749.3785,14.23956,819.0093
2024-06-28 14:24:1_vID-778,2024-06-28 14:24:15,2024-06-28 14:24:15.729,2024-06-28 14:24:16,00:04:47.646000,00:04:47.078000,00:04:48.220000,283025,2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,danger,danger,,,,-778,SmallSedanGreen1(Clone)2,744.338742372881,14.4777537288135,802.307616949152,740.919486440677,14.4016120338983,802.478444067796,69.9822494915254,69.53361,70.00007,4.48199923728813,1.64755,9.507355,12.9027518644067,12.30766,13.53329,normal,739.4541,14.23991,792.1494,749.2681,14.57806,812.4315,739.9692,14.38068,800.5907,741.8416,14.41924,804.3081
2024-06-28 14:24:1_vID-2136,2024-06-28 14:24:16,2024-06-28 14:24:16.000,2024-06-28 14:24:16,00:04:47.896000,00:04:47.580000,00:04:48.220000,283025,2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,warning,danger,,,,-2136,SmallSedanYellow2(Clone)9,747.505820588235,14.5098932352941,799.685761764706,740.516844117647,14.4092723529411,801.679858823529,79.9997376470588,79.99899,80.0,6.58185705882352,5.662909,8.769677,13.1723544117647,12.81066,13.53329,normal,744.3312,14.40032,793.0792,750.6993,14.56984,806.28,739.9692,14.39998,800.5907,741.0558,14.41924,802.7488
2024-06-28 14:24:4_vID-2524,2024-06-28 14:24:46,2024-06-28 14:24:46.974,2024-06-28 14:24:47,00:05:18.757000,00:05:18.380000,00:05:19.118000,283025,3,1,1,straight,turn left,from_left,0,0,0,0,0,1,1,warning,danger,,,,-2524,SmallSedanBlue2(Clone)11,652.667792105263,7.44248105263157,644.019460526315,642.775192105263,7.50994634210526,642.139636842105,29.94486,29.70003,30.00016,8.75991028947368,8.46476,9.569348,27.2271507894736,27.04801,27.271,normal,649.764,7.422796,642.9697,655.5613,7.465242,645.0474,640.96,7.505119,640.0104,644.5706,7.515532,644.2857
2024-06-27 23:02:2_vID-2718,2024-06-27 23:02:20,2024-06-27 23:02:20.020,2024-06-27 23:02:21,00:00:16.199000,00:00:15.705000,00:00:16.699000,290475,1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,warning,danger,,,,-2718,SmallSedanGreen1(Clone)12,1075.93288,16.176838,659.9334,1069.9891,16.023543,661.075026,49.9248024,49.57337,50.00007,5.82149739999999,4.44423,8.792423,3.606169,2.061912,4.908726,normal,1075.867,16.03203,653.137,1076.0,16.33854,666.7263,1069.973,16.01476,660.5166,1070.014,16.0356,661.5039
2024-06-27 23:02:2_vID-2912,2024-06-27 23:02:20,2024-06-27 23:02:20.000,2024-06-27 23:02:20,00:00:16.159000,00:00:15.705000,00:00:16.615000,290475,1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,danger,danger,,,,-2912,SmallSedanGreen2(Clone)13,1071.97489130434,16.2743519565217,655.654315217391,1069.9905,16.0225673913043,661.120058695652,25.9669710869565,25.82673,26.0002,4.34869991304347,1.745104,6.968858,3.49807308695652,2.061912,4.749548,normal,1071.943,16.19499,652.4092,1072.007,16.35585,658.9004,1069.973,16.01476,660.6241,1070.014,16.03338,661.5039
2024-06-27 23:02:3_vID-3106,2024-06-27 23:02:32,2024-06-27 23:02:35.669,2024-06-27 23:02:39,00:00:31.873000,00:00:28.083000,00:00:35.671000,290475,1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,danger,danger,,,,-3106,SmallSedanGrey(Clone)14,1072.3042703412,17.2476545406824,622.249802099737,1069.94745669291,17.1788581889763,621.53102335958,19.968504015748,19.86658,20.00017,3.95638171811023,0.8672915,9.567545,11.0938664855643,8.663183,13.26472,normal,1072.098,16.61861,601.1923,1072.511,17.68528,643.3174,1069.798,16.84643,609.0822,1070.147,17.48174,632.494
