lanes,is_intersection,is_two_way_street,bike_maneuver,vehicle_maneuver,maneuver_direction,sidewalk_climbs,running_red_light,drive_opposite_direction,bad_roundabout,driving_between_lanes,crossings_without_priority,vehicle_speed_max,bike_speed_max,level,real_risk
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,1.9978800561091323,11.859300212605078,hard,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,35.28138367924784,14.867600562686832,hard,collision
1,yes,yes,straight,stop,from_left,no,yes,yes,no,no,yes,5.223073908709292,18.252402454455616,normal,collision
1,yes,yes,straight,stop,same_direction,no,no,no,no,no,no,21.05424350176169,19.20308596001963,hard,collision
1,yes,yes,straight,stop,from_left,no,yes,yes,no,no,yes,13.028229468381396,25.57790501139808,normal,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,yes,41.313460062594466,19.164046062288826,normal,collision
1,no,yes,straight,stop,from_right,yes,no,no,no,yes,no,0.2347733945350636,8.963252101070326,hard,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,4.9034837301073955,13.916706662589474,hard,collision
2,yes,yes,turn_right,straight,same_direction,no,no,no,no,yes,yes,50.0,16.21958446923827,normal,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,yes,18.256226695233263,13.918787810404796,normal,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,yes,44.62493402166132,28.422627801949886,normal,collision
1,yes,yes,straight,straight,same_direction,no,no,no,no,yes,yes,50.0,8.30870107333364,normal,collision
1,no,yes,stop,stop,from_right,no,no,no,no,yes,no,12.374777781662367,8.597944686856733,hard,collision
2,yes,yes,straight,stop,same_direction,no,no,no,no,no,yes,15.121492333599027,55.77604163539044,hard,collision
1,yes,yes,straight,stop,from_left,no,yes,yes,no,no,yes,5.927773938616281,14.699629643467865,normal,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00102726495975,17.487913904947867,hard,collision
1,yes,yes,straight,stop,from_left,no,yes,yes,no,no,yes,9.642230495384142,26.4893,normal,collision
1,yes,yes,straight,stop,from_left,no,yes,yes,no,no,yes,13.78579795138651,10.82202356911105,normal,collision
1,no,yes,straight,stop,from_right,no,no,no,no,no,no,2.8385773930223572,16.160649485955453,hard,collision
1,no,yes,straight,stop,from_right,yes,no,no,no,yes,no,0.15318612623172875,9.798357879932581,hard,collision
1,yes,yes,straight,stop,from_left,no,yes,yes,no,no,yes,13.032443633538241,26.4893,normal,collision
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,41.97649978820189,13.653139742287298,hard,collision
1,no,yes,straight,turn_right,same_direction,no,no,no,no,no,no,22.1631660718496,10.411729716665949,hard,collision
2,yes,yes,straight,straight,same_direction,no,no,no,no,yes,yes,70.64582842890744,24.145346286306847,normal,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,0.006106381861198024,13.095213795698783,hard,collision
1,yes,yes,stop,stop,same_direction,no,no,no,no,no,no,18.67512509249737,7.72769,hard,collision
2,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,57.416557825283554,6.784374171820856,hard,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,0.7255405829696001,8.179204342759622,hard,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,49.29075934369484,12.372545238650211,hard,collision
2,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,38.659227364790425,14.083850281748138,hard,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,16.43195085696082,11.793973522714335,hard,collision
2,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,33.756172045306464,14.828554125203622,hard,collision
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,23.511234716483127,8.770231717164837,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.0007588830382,9.560337820467668,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,yes,50.13247339324011,34.0715900471279,normal,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00043306174649,12.524468441983183,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00041411489476,7.796536792764802,normal,collision
1,yes,yes,straight,stop,from_left,no,yes,yes,no,no,yes,7.627007342794114,22.350884468171976,normal,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00157717017824,22.08133329551925,hard,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,0.052633524939673826,12.83432307193962,hard,collision
1,no,yes,straight,stop,from_right,yes,no,no,no,yes,no,0.017111392373985235,12.827918565517265,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,41.60686588014339,18.079553700369217,normal,collision
1,yes,yes,straight,stop,from_left,no,yes,yes,no,no,yes,5.306974797260313,11.80325701367702,normal,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,yes,50.03786283370517,29.142055801214074,normal,collision
1,yes,yes,straight,stop,from_right,no,yes,yes,no,no,yes,21.917251347779164,16.42111565353541,normal,collision
1,yes,yes,stop,turn_right,from_right,no,no,no,no,yes,no,19.750618528811387,7.528308124662775,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,yes,41.01237505139436,46.53199016851239,normal,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00162022953601,22.441012895310962,hard,collision
1,yes,yes,stop,stop,same_direction,no,no,no,no,no,no,34.64925034570082,15.054542001940753,hard,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,yes,yes,40.99946854051725,18.47472985303948,normal,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,21.149367846215846,19.04150044978247,hard,collision
1,yes,yes,straight,stop,from_left,no,yes,yes,no,no,yes,12.922792933062283,22.97632666845883,normal,collision
2,yes,yes,straight,straight,same_direction,no,no,no,no,yes,yes,70.07378251642933,33.70543725013246,normal,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,0.17842305766174885,10.482639641729303,hard,collision
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,12.037115040196849,12.744896082843242,hard,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,27.441005208304183,10.76163883583482,hard,collision
1,yes,yes,straight,turn left,same_direction,no,no,no,no,yes,yes,41.228843725786724,17.691450074502384,normal,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00143007561102,28.37062801388253,hard,collision
1,yes,yes,stop,turn_right,same_direction,no,no,no,no,no,no,15.683139598639695,9.522444465339568,hard,collision
2,yes,yes,straight,straight,same_direction,no,no,no,no,yes,yes,44.4905512842205,17.536429087366468,normal,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,40.37717765928242,17.458155122370588,normal,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,51.4010404303212,14.175591861467552,normal,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,18.223602193894767,8.094684126725717,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.000575182796126,8.476251060980763,hard,collision
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,18.564830284671793,19.664318198036675,hard,collision
2,yes,yes,turn left,turn left,same_direction,no,no,no,no,yes,no,24.824126084166338,7.287149155818595,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,yes,50.15781627426613,36.73905447390934,normal,collision
2,yes,yes,straight,turn_right,same_direction,no,no,no,no,yes,yes,46.96079744303633,17.181495154989626,normal,collision
1,yes,yes,straight,stop,same_direction,no,no,no,no,no,yes,11.248065947070195,59.48891034937664,normal,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,0.17225924312963561,10.073213151190252,hard,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,0.05075559336119076,12.84485316031952,hard,collision
1,no,yes,straight,stop,from_right,no,no,no,no,no,no,6.083517729596123,16.008780019284437,hard,collision
1,yes,yes,straight,stop,from_left,no,yes,yes,no,no,yes,7.2379578067599954,25.891331302947584,normal,collision
2,yes,yes,straight,straight,same_direction,no,no,no,no,yes,yes,66.72611318399883,31.76863524560259,normal,collision
2,yes,yes,turn_right,turn_right,from_right,no,yes,no,no,no,yes,35.724352258934324,48.48339369066942,normal,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,43.484896466572025,17.329537880008285,hard,collision
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,21.07436823781103,12.710999267132662,hard,collision
2,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,37.62508636221203,14.307484528987493,hard,collision
2,yes,yes,straight,straight,same_direction,no,no,no,no,yes,yes,45.32640026607946,17.505310175098476,normal,collision
3,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,yes,28.69653582885442,15.262943950351486,normal,collision
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,22.18146427939524,10.491308160842415,hard,collision
1,no,yes,straight,stop,from_left,yes,no,yes,no,no,no,0.19010088907086814,10.762368657640437,hard,collision
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,41.83491437135774,13.554881899651944,hard,collision
2,yes,yes,turn_right,turn_right,same_direction,no,no,no,no,no,yes,23.548165192589096,51.35902365438901,hard,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,24.276291000529646,9.115749805452946,hard,collision
1,yes,yes,straight,stop,from_right,no,yes,yes,no,no,yes,20.484362832457354,7.516562065035464,normal,collision
2,yes,yes,straight,straight,same_direction,no,no,no,no,yes,yes,38.68272017234621,18.005765281466964,normal,collision
3,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,29.7410689191251,14.55278721995694,hard,collision
1,yes,yes,turn_right,stop,from_right,no,yes,no,no,no,yes,20.33641674283487,45.91672076341661,hard,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,4.4246403626595825,11.275513817588203,hard,collision
1,yes,yes,straight,stop,from_left,no,yes,yes,no,no,yes,1.4926721741622637,13.800100866292972,normal,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,44.58845702467365,14.313357174299776,hard,collision
3,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,29.723764315650705,14.8180194816952,hard,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,yes,yes,50.0,9.613725869511883,normal,collision
1,yes,yes,turn_right,turn left,same_direction,no,no,no,no,yes,yes,44.62956858763837,12.944081010475504,normal,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00109495959847,28.843635446751087,hard,collision
1,yes,yes,stop,turn_right,same_direction,no,no,no,no,no,no,13.651421918831526,11.45590731827909,hard,collision
2,yes,yes,straight,straight,same_direction,no,no,no,no,yes,yes,42.44559354617978,16.425524283038158,normal,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,25.5271313436899,9.751667809446992,hard,collision
2,yes,yes,straight,turn_right,same_direction,no,no,no,no,yes,yes,49.64747598704069,16.315370752270265,normal,collision
1,yes,yes,stop,turn_right,same_direction,no,no,no,no,no,no,7.388839329988501,15.29317599349242,hard,collision
1,yes,yes,turn_right,turn_right,same_direction,no,no,no,no,yes,yes,44.1680297755572,12.632743065603623,normal,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,yes,yes,40.97383698738946,18.718721699341028,normal,collision
1,yes,yes,straight,stop,from_right,no,yes,yes,no,no,yes,15.927008424518657,21.36383452725366,normal,collision
1,yes,yes,straight,stop,from_right,no,yes,yes,no,no,yes,10.72880088611328,21.990813185711573,normal,collision
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,0.07633214652051303,14.53914582298478,hard,collision
2,yes,yes,straight,straight,same_direction,no,no,no,no,yes,yes,59.14514696645011,24.90669845385362,normal,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,45.60259440904081,24.60249860002962,hard,collision
1,yes,yes,turn_right,turn_right,same_direction,no,yes,no,no,no,yes,20.73524093041203,46.59252774612318,hard,collision
1,no,yes,straight,turn_right,same_direction,no,no,no,no,no,no,23.99104442403836,16.209695570900067,hard,collision
3,yes,yes,straight,turn_right,same_direction,no,no,no,no,yes,yes,31.982994407072006,12.58204877248998,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,46.43688043127233,14.879786397112895,normal,collision
1,yes,yes,straight,stop,from_left,no,yes,yes,no,no,yes,1.7286997624138372,10.688684317624883,normal,collision
1,yes,yes,straight,stop,from_right,no,yes,yes,no,no,yes,10.726794455929419,6.8788745493951255,normal,collision
2,yes,yes,stop,turn_right,same_direction,no,no,no,no,yes,no,24.46268904577782,7.3357219605008765,hard,collision
1,no,yes,straight,stop,from_right,no,no,no,no,no,no,18.69189217014146,22.935719458479774,hard,collision
1,no,yes,straight,stop,from_left,yes,no,yes,no,no,no,0.1746214988186918,10.391577673385918,hard,collision
1,yes,yes,straight,stop,from_left,no,yes,yes,no,no,yes,17.208353371444428,19.456879739145357,normal,collision
1,yes,yes,stop,turn_right,same_direction,no,no,no,no,no,no,25.04829029544899,19.858108847085795,hard,collision
2,yes,yes,straight,straight,same_direction,no,no,no,no,yes,yes,45.198458415901506,17.368810602818805,normal,collision
2,yes,yes,turn_right,turn_right,same_direction,no,no,no,no,yes,yes,50.0,14.592256202246036,normal,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00177557423088,23.738624392066903,hard,collision
1,yes,yes,turn_right,turn_right,same_direction,no,no,no,no,no,yes,10.174189214566375,52.62285074798125,hard,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,4.254191246682927,9.976262489677989,hard,collision
1,yes,yes,stop,stop,same_direction,no,no,no,no,no,no,19.152481324714557,7.72769,hard,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,14.3140185591591,14.638464014971161,hard,collision
1,no,yes,stop,stop,from_right,no,no,no,no,yes,no,17.562576974810995,7.40606518546939,hard,collision
1,yes,yes,straight,stop,from_right,no,yes,yes,no,no,yes,11.060930179905018,16.90049642106696,normal,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,29.938297960943707,12.11720312132643,hard,collision
1,no,yes,straight,stop,from_left,yes,no,yes,no,no,no,0.14060940588475795,10.484652948088815,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00031256692223,10.033060568556271,hard,collision
1,yes,yes,straight,stop,from_right,no,yes,yes,no,no,yes,19.50115966749986,8.001731690194449,normal,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,0.6203306838385845,8.957961784797156,hard,collision
1,yes,yes,straight,stop,from_right,no,yes,yes,no,no,yes,7.468677364444817,20.360006041738956,normal,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,23.201240064378663,15.556032862953737,hard,collision
1,yes,yes,straight,stop,from_left,no,yes,yes,no,no,yes,11.965294297949312,19.851714416996906,normal,collision
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,21.729988076463563,8.52784951483076,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00033042464911,10.485511079611477,hard,collision
1,no,yes,straight,turn_right,same_direction,no,no,no,no,no,no,20.097648130924888,14.966608665979932,hard,collision
2,yes,yes,turn_right,turn_right,same_direction,no,no,no,no,yes,yes,50.00865373837563,12.449443120806695,normal,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,yes,yes,40.960106623390026,18.849423761986724,normal,collision
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,49.86684778770424,27.17181733306526,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00031768252667,10.162671568674183,hard,collision
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,yes,18.250829236946778,13.917334148803695,normal,collision
1,yes,yes,turn_right,turn_right,same_direction,no,no,no,no,yes,yes,45.840451830067785,12.986586406463102,normal,collision
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,46.449507963731705,24.341981345928463,hard,collision
1,yes,yes,straight,straight,same_direction,no,no,no,no,yes,yes,50.0,15.852385145323419,normal,collision
1,yes,yes,straight,stop,from_left,no,yes,yes,no,no,yes,21.439826784636626,8.098388932862832,normal,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,45.150839000103026,10.196855056958205,hard,collision
