lanes,is_intersection,is_two_way_street,bike_maneuver,vehicle_maneuver,maneuver_direction,sidewalk_climbs,running_red_light,drive_opposite_direction,bad_roundabout,driving_between_lanes,crossings_without_priority,vehicle_speed_max,bike_speed_max,level,real_risk
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,24.42546390787369,21.633030420029854,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,45.08287081331211,62.67565457866072,normal,warning
2,yes,no,turn left,stop,opposite_direction,no,no,yes,yes,no,yes,0.06759177151852719,17.064972306341154,easy,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,4.331088971705627,16.201769907602,normal,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,20.000087293948734,26.66845316650091,hard,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,21.23215849738353,13.239221209533563,normal,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,80.00007699935531,23.52488233324289,hard,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,37.65853982951915,26.179600071100403,normal,warning
1,no,yes,reverse,straight,same_direction,yes,no,no,no,no,no,50.00037373428549,5.3590693110994465,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,50.0,23.77351179967952,hard,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,23.008777768598975,16.50774346243908,normal,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,27.328974214700036,11.697061035158045,hard,warning
2,yes,yes,turn left,straight,from_left,no,no,no,no,no,yes,0.0014293916828770127,12.96624885487554,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,1.5663667663079757,20.701835541502305,hard,warning
1,no,yes,straight,straight,opposite_direction,yes,no,no,no,no,no,7.136463491845149,14.578157590682974,normal,warning
1,yes,yes,straight,stop,same_direction,no,no,no,no,no,no,0.11759527452723795,8.902832142993814,hard,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.0,31.747870613949488,hard,warning
1,yes,yes,turn left,stop,from_right,yes,no,no,no,yes,yes,2.28483651047474,10.058072496528112,hard,warning
2,yes,yes,straight,turn_right,from_left,no,no,no,no,no,no,51.749068933914224,7.922585214607222,hard,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,yes,no,62.9166709949517,17.433259821029512,hard,warning
2,yes,yes,stop,straight,from_left,no,no,no,no,no,no,18.984640552416337,3.2001004716975414,normal,warning
4,yes,no,turn_right,turn_right,same_direction,no,no,no,yes,no,yes,20.397535689537648,10.30791850220258,hard,warning
2,yes,no,turn left,turn left,opposite_direction,no,no,yes,no,no,no,22.197737771189423,7.5031470221970125,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,20.000096264841467,26.74396117063441,hard,warning
1,yes,yes,turn left,straight,same_direction,no,no,yes,no,no,yes,10.187666183443994,10.75298895632689,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,16.46524754151621,5.457793515584,easy,warning
1,yes,yes,straight,stop,from_right,no,yes,yes,no,no,yes,0.017286183842142554,13.6178,normal,warning
1,no,yes,straight,straight,same_direction,yes,no,no,no,no,no,17.6787,4.08838,hard,warning
2,yes,yes,turn left,straight,same_direction,no,no,yes,no,yes,yes,19.6993246358307,10.669351203345212,hard,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,71.94308343236827,12.381865730891084,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,15.062610709316004,17.26320366600264,hard,warning
1,no,yes,straight,straight,opposite_direction,yes,no,no,no,no,no,4.203394673345467,13.075404162960803,normal,warning
4,yes,no,turn left,turn left,same_direction,no,no,no,no,no,no,30.01029319075546,21.990626417517735,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,20.000027993389693,5.8271750934910544,normal,warning
2,no,yes,turn left,straight,opposite_direction,no,no,yes,no,yes,no,49.96470003280472,8.487828312690803,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,53.04015987355411,7.483555292636643,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,50.000821741621,45.79775995052504,normal,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00058241888065,30.84019457977947,hard,warning
3,yes,no,turn left,turn left,from_left,no,no,yes,yes,yes,yes,21.468295762070177,10.765272412349654,hard,warning
1,yes,yes,stop,stop,same_direction,no,no,no,no,no,no,22.268922788483685,0.1329599507076736,hard,warning
1,yes,yes,straight,straight,from_left,no,no,no,no,no,yes,6.4678245832360695,10.71943034018345,hard,warning
1,yes,yes,turn left,straight,same_direction,no,no,no,no,no,no,19.84582176807398,14.317569701735884,hard,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,20.0003,45.43154617861097,hard,warning
1,yes,yes,stop,straight,from_left,no,no,no,no,no,no,25.756355897036002,0.03965585170558245,normal,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,37.929098213904325,32.930054533173596,hard,warning
1,yes,yes,straight,stop,from_right,no,yes,yes,no,no,yes,18.69732102805544,26.4893,normal,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,51.44539415988993,24.317690573314856,hard,warning
1,yes,yes,straight,straight,opposite_direction,no,no,no,no,no,no,50.010073652306296,12.488857296387817,easy,warning
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,9.453873190714548e-05,30.835974257633033,easy,warning
1,yes,no,turn_right,straight,same_direction,no,no,no,no,no,yes,17.571196620052053,40.68824009260209,hard,warning
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,53.44145861058036,24.536432733278648,hard,warning
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,19.94214844636873,9.676707115680182,hard,warning
2,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,30.001264373650343,24.57492515602761,hard,warning
2,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,72.46586241482814,28.54652964747621,normal,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,20.00022029905312,43.74150242935599,hard,warning
2,yes,no,turn_right,turn left,opposite_direction,no,no,yes,yes,no,no,30.00769812622565,13.466481127667926,hard,warning
3,yes,no,turn_right,turn left,opposite_direction,no,no,yes,yes,no,no,30.004815366824502,14.462696303671496,hard,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,23.141505167781276,16.711134388795628,normal,warning
1,no,yes,reverse,straight,same_direction,no,no,no,no,no,no,50.001663468463434,1.8917923352682293,normal,warning
2,no,yes,reverse,straight,same_direction,yes,no,no,no,no,no,38.18371676139551,8.289176896691039,hard,warning
1,no,no,straight,turn left,same_direction,no,no,no,no,no,no,45.03161415393017,14.281874083169749,normal,warning
1,yes,yes,turn left,stop,opposite_direction,no,no,yes,no,no,yes,2.905774803583416,25.696384729781933,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,1.6599286361426293,18.975099543262758,normal,warning
1,yes,yes,stop,straight,from_left,no,no,no,no,no,no,7.668117804028275e-05,9.864965166413509,normal,warning
1,yes,yes,turn left,stop,opposite_direction,no,no,no,no,no,yes,0.0017737431336767523,32.26458991725356,normal,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.001435758072176,29.655973616642168,hard,warning
1,no,yes,turn left,straight,same_direction,no,no,no,no,no,no,50.00011325565527,6.244844077247894,normal,warning
1,yes,yes,straight,straight,opposite_direction,no,yes,yes,no,no,yes,10.616001474360301,16.98529465573936,normal,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,50.00009402302415,44.07991343867316,normal,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,3.1038229727718383,22.776187380156582,normal,warning
2,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,47.817166080930036,36.48506113889315,hard,warning
4,yes,no,turn left,turn left,same_direction,no,no,no,no,no,no,30.012643288218445,21.60546558912985,hard,warning
4,yes,no,turn left,turn left,from_left,no,no,yes,yes,yes,yes,24.582574730204215,12.375867986333711,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,50.45448321068407,43.483586763695875,hard,warning
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,64.63097710140997,14.39960296150834,normal,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,21.03278401242415,23.805439462148133,easy,warning
2,yes,yes,turn_right,turn left,same_direction,no,no,no,no,no,yes,30.000977997791637,25.2293914714083,normal,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,49.90769960823272,5.873812965476439,easy,warning
1,no,yes,straight,stop,opposite_direction,no,no,no,no,no,no,0.00010750209795715666,21.876267674289416,hard,warning
1,yes,yes,straight,straight,from_right,no,yes,yes,no,no,yes,20.68283735806824,39.90334314603912,normal,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,31.294855546360772,6.0458615531153725,hard,warning
1,yes,yes,turn_right,stop,from_right,yes,yes,no,no,no,no,4.716236845952734,20.28645451439466,normal,warning
1,yes,yes,turn_right,turn_right,same_direction,no,no,no,yes,yes,yes,19.75979377361337,10.08640456254251,normal,warning
4,yes,no,turn left,turn left,same_direction,no,no,no,no,no,no,30.004252611268246,22.920184429185603,hard,warning
1,no,yes,straight,stop,same_direction,no,no,yes,no,no,no,0.00016923884599434635,14.317149503489658,normal,warning
1,yes,yes,straight,turn_right,from_left,no,no,yes,no,no,yes,12.078551222324794,10.596716274942139,hard,warning
1,no,yes,straight,straight,same_direction,no,no,yes,no,no,no,20.000084487531097,15.156174355016244,normal,warning
2,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,34.67025924315097,17.44198928462225,normal,warning
1,no,yes,straight,stop,same_direction,yes,no,yes,no,yes,no,7.441026893043338e-05,11.606632490536418,hard,warning
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,30.00354403156755,22.804557633045306,hard,warning
2,yes,yes,turn left,straight,from_left,no,no,no,no,yes,no,50.000111816482764,4.127193999954873,normal,warning
2,yes,yes,straight,turn_right,from_left,no,no,no,no,no,no,52.589803955223225,7.635840602582933,hard,warning
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,53.710608637916486,9.86538016856419,normal,warning
1,yes,yes,straight,stop,same_direction,no,yes,no,no,no,yes,18.38300484767994,43.85068165892175,easy,warning
1,yes,yes,turn left,straight,opposite_direction,no,no,no,no,no,no,15.342719724370973,18.985341578743768,hard,warning
2,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,20.422064005812462,25.187246717974563,hard,warning
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,0.00016215530206595288,9.722308297543773,normal,warning
2,yes,yes,turn left,stop,opposite_direction,no,no,no,no,no,yes,0.0028226083895682755,26.813214284342532,normal,warning
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,2.669256048510328,6.141775814292167,normal,warning
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,19.097636027603492,12.927894358714921,hard,warning
1,yes,yes,reverse,stop,from_right,no,yes,yes,no,no,yes,12.912573222583898,5.952662192965665,normal,warning
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,7.461774329684662,8.511628180921702,normal,warning
1,yes,yes,turn left,straight,same_direction,no,no,yes,no,yes,yes,26.279967949306485,16.31111359457535,hard,warning
1,no,no,straight,stop,same_direction,no,no,no,no,no,no,0.0001713696725287845,29.74393418223235,normal,warning
1,no,yes,straight,straight,same_direction,no,no,yes,no,no,no,15.961013326244016,13.781048883272277,normal,warning
2,yes,no,turn_right,turn left,opposite_direction,no,no,yes,yes,no,no,19.945995935799527,20.074273853602026,hard,warning
1,no,yes,turn left,straight,opposite_direction,no,no,yes,no,yes,no,50.0016601265086,22.15609600011426,hard,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.01027840332641,23.51239390215577,hard,warning
4,yes,no,turn left,turn left,same_direction,no,no,no,no,no,no,30.006707665396565,10.76804626224796,hard,warning
1,yes,yes,straight,stop,opposite_direction,no,no,no,no,no,no,10.679960633363912,17.99066821356869,hard,warning
2,yes,yes,straight,stop,same_direction,no,no,no,no,no,no,4.3650198665209725,5.067861854169529,hard,warning
2,yes,no,turn left,turn left,from_right,yes,no,no,no,no,no,29.22236245059361,4.381974137237217,hard,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,27.60638676697247,6.370362772364505,easy,warning
2,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,21.561882805030326,25.42737230311595,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,49.98471370843238,16.78229548286523,normal,warning
2,no,yes,straight,stop,opposite_direction,no,no,no,no,no,no,0.0001451289202715891,33.80889772529297,normal,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,59.61103184227308,21.569167037401787,hard,warning
1,yes,yes,straight,stop,from_right,no,yes,yes,no,no,yes,0.040790084660747496,13.625734244648728,normal,warning
1,no,yes,straight,straight,same_direction,no,no,yes,no,no,no,24.567817603286777,13.678349555388241,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,11.784532075523453,21.10892400834102,hard,warning
1,yes,yes,stop,stop,same_direction,no,no,no,no,no,no,29.056705282794706,0.0017067043130315042,hard,warning
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,21.348075001954292,22.915412677717597,hard,warning
2,yes,yes,turn_right,turn left,same_direction,no,no,yes,no,yes,yes,30.000731014225323,24.83740435520416,normal,warning
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,0.0001404219712184838,10.771746462518108,normal,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,41.9117955559755,28.42143355494577,hard,warning
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,24.069333742321767,14.359952431518723,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,28.24086469088878,42.13163307788483,hard,warning
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,5.730444929880872,5.057450352565171,normal,warning
1,yes,yes,reverse,stop,from_right,no,yes,yes,no,no,yes,7.534424565582544,7.12232,normal,warning
1,no,no,straight,turn left,same_direction,no,no,no,no,no,no,30.000150474905887,13.663259978205824,normal,warning
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,0.7060176613104221,10.380057821986984,normal,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.01403935568462,24.23136009903459,hard,warning
2,yes,yes,turn left,straight,same_direction,no,no,no,no,yes,yes,16.60485512160021,10.703524262332085,hard,warning
1,no,yes,straight,straight,opposite_direction,yes,no,yes,no,no,no,37.94490304702582,9.33019608958356,hard,warning
2,yes,no,turn left,turn left,opposite_direction,no,no,yes,yes,no,yes,30.00071948450021,16.08177116750833,hard,warning
2,yes,yes,straight,straight,from_left,no,no,no,no,no,yes,50.00091084801182,37.07123180221518,normal,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,49.620327921869034,52.213124667874894,normal,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,24.666984757933864,35.10027851468197,hard,warning
1,yes,yes,straight,stop,from_right,no,yes,yes,no,no,yes,4.906610100974664,14.733555383223187,normal,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,28.409200965825345,21.995120421700776,hard,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,24.28686990553992,7.59146262565234,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,50.001,48.40609554772254,normal,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,50.00772230024211,16.104491936868055,normal,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,29.971379015802853,23.315476664258714,easy,warning
1,yes,yes,straight,straight,from_left,no,no,no,no,no,yes,30.841963311309918,14.714334575066905,hard,warning
2,yes,no,turn left,turn left,opposite_direction,no,no,yes,yes,no,yes,30.57327207807972,14.84692799032086,hard,warning
1,no,yes,turn left,straight,same_direction,no,no,no,no,yes,no,49.86783868333181,4.179760244360509,normal,warning
1,yes,yes,turn left,stop,opposite_direction,no,no,yes,no,yes,yes,7.728536099808451e-05,17.11077591332694,normal,warning
